2026-05-10T20:21:11.383307 start scheduler
2026-05-10T20:21:11.383458 start memcached [0,1,2,3] 4
798525 (process ID) old priority -17, new priority -17
798525 (process ID) old priority -17, new priority -17
798527 (process ID) old priority -17, new priority -17
798528 (process ID) old priority -17, new priority -17
798529 (process ID) old priority -17, new priority -17
798530 (process ID) old priority -17, new priority -17
798531 (process ID) old priority -17, new priority -17
798532 (process ID) old priority -17, new priority -17
798533 (process ID) old priority -17, new priority -17
798534 (process ID) old priority -17, new priority -17
798535 (process ID) old priority -17, new priority -17
2026-05-10T20:21:11.584718 custom memcached Reniced memcached to -17
2026-05-10T20:21:19.921658 start freqmine [0,1,2,3] 2
Memcached max thread CPU utilization: 29.000000000002046%
Memcached max thread CPU utilization: 31.00000000000591%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 33.9999999999975%
Memcached max thread CPU utilization: 32.000000000005%
Memcached max thread CPU utilization: 49.00000000000091%
Memcached max thread CPU utilization: 38.999999999998636%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 36.99999999999477%
2026-05-10T20:30:48.058211 end radix
2026-05-10T20:30:49.427001 start vips [0,1,2,3] 2
Memcached max thread CPU utilization: 37.00000000000614%
Memcached max thread CPU utilization: 50.0%
2026-05-10T20:30:50.498235 custom scheduler High+CPU+utilization+detected%3A+50.0%25.+Pausing+jobs.
2026-05-10T20:30:50.564037 pause streamcluster
2026-05-10T20:30:50.602495 pause vips
Memcached max thread CPU utilization: 50.0%
Memcached max thread CPU utilization: 50.0%
Memcached max thread CPU utilization: 51.99999999999818%
Memcached max thread CPU utilization: 55.99999999999454%
Memcached max thread CPU utilization: 62.000000000000455%
Memcached max thread CPU utilization: 61.000000000001364%
Memcached max thread CPU utilization: 56.00000000000591%
Memcached max thread CPU utilization: 54.000000000002046%
Memcached max thread CPU utilization: 48.00000000000182%
Memcached max thread CPU utilization: 47.00000000000273%
Memcached max thread CPU utilization: 45.999999999997954%
Memcached max thread CPU utilization: 48.00000000000182%
2026-05-10T20:31:04.308513 unpause streamcluster
2026-05-10T20:31:04.333753 unpause vips
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 20.999999999997954%
Memcached max thread CPU utilization: 21.000000000003638%
Memcached max thread CPU utilization: 19.999999999998863%
Memcached max thread CPU utilization: 20.000000000004547%
Memcached max thread CPU utilization: 43.00000000000068%
Memcached max thread CPU utilization: 48.00000000000182%
Memcached max thread CPU utilization: 47.999999999996135%
Memcached max thread CPU utilization: 45.999999999997954%
Memcached max thread CPU utilization: 41.99999999999591%
Memcached max thread CPU utilization: 5.000000000001137%
Memcached max thread CPU utilization: 6.000000000000227%
Memcached max thread CPU utilization: 5.000000000001137%
Memcached max thread CPU utilization: 5.999999999994543%
Memcached max thread CPU utilization: 11.000000000007049%
Memcached max thread CPU utilization: 27.000000000003865%
Memcached max thread CPU utilization: 26.000000000004775%
Memcached max thread CPU utilization: 27.000000000003865%
Memcached max thread CPU utilization: 27.000000000003865%
Memcached max thread CPU utilization: 13.999999999998636%
Memcached max thread CPU utilization: 5.000000000001137%
Memcached max thread CPU utilization: 5.000000000006821%
Memcached max thread CPU utilization: 6.000000000000227%
Memcached max thread CPU utilization: 5.000000000001137%
Memcached max thread CPU utilization: 22.999999999996135%
Memcached max thread CPU utilization: 27.000000000003865%
Memcached max thread CPU utilization: 26.000000000004775%
Memcached max thread CPU utilization: 26.99999999999818%
Memcached max thread CPU utilization: 27.000000000003865%
Memcached max thread CPU utilization: 20.000000000004547%
Memcached max thread CPU utilization: 20.000000000004547%
Memcached max thread CPU utilization: 19.999999999998863%
Memcached max thread CPU utilization: 20.999999999997954%
Memcached max thread CPU utilization: 22.999999999996135%
Memcached max thread CPU utilization: 30.00000000000682%
Memcached max thread CPU utilization: 30.000000000001137%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 19.999999999998863%
Memcached max thread CPU utilization: 12.999999999993861%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 12.999999999993861%
Memcached max thread CPU utilization: 29.00000000000773%
Memcached max thread CPU utilization: 32.000000000005%
Memcached max thread CPU utilization: 31.999999999999318%
Memcached max thread CPU utilization: 31.999999999993634%
Memcached max thread CPU utilization: 35.000000000002274%
Memcached max thread CPU utilization: 48.999999999995225%
Memcached max thread CPU utilization: 51.000000000004775%
2026-05-10T20:31:56.022645 custom scheduler High+CPU+utilization+detected%3A+51.000000000004775%25.+Pausing+jobs.
2026-05-10T20:31:56.059642 pause streamcluster
2026-05-10T20:31:56.105944 pause vips
Memcached max thread CPU utilization: 61.99999999999477%
Memcached max thread CPU utilization: 60.000000000002274%
2026-05-10T20:31:59.326236 unpause streamcluster
2026-05-10T20:31:59.343652 unpause vips
Memcached max thread CPU utilization: 32.000000000005%
Memcached max thread CPU utilization: 8.000000000004093%
Memcached max thread CPU utilization: 8.000000000004093%
Memcached max thread CPU utilization: 8.000000000004093%
Memcached max thread CPU utilization: 8.000000000004093%
Memcached max thread CPU utilization: 22.00000000000273%
Memcached max thread CPU utilization: 29.000000000002046%
Memcached max thread CPU utilization: 28.000000000002956%
Memcached max thread CPU utilization: 29.999999999995453%
Memcached max thread CPU utilization: 29.000000000002046%
Memcached max thread CPU utilization: 37.999999999999545%
Memcached max thread CPU utilization: 37.999999999999545%
Memcached max thread CPU utilization: 37.999999999999545%
Memcached max thread CPU utilization: 38.00000000000523%
Memcached max thread CPU utilization: 38.00000000000523%
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 37.00000000000614%
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 21.000000000003638%
Memcached max thread CPU utilization: 13.999999999992951%
Memcached max thread CPU utilization: 13.00000000000523%
Memcached max thread CPU utilization: 13.999999999998636%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 40.99999999999682%
Memcached max thread CPU utilization: 42.00000000000159%
Memcached max thread CPU utilization: 43.99999999999977%
Memcached max thread CPU utilization: 42.999999999995%
Memcached max thread CPU utilization: 45.00000000000455%
Memcached max thread CPU utilization: 46.999999999997044%
Memcached max thread CPU utilization: 46.999999999997044%
Memcached max thread CPU utilization: 48.00000000000182%
Memcached max thread CPU utilization: 47.00000000000273%
Memcached max thread CPU utilization: 50.99999999999909%
2026-05-10T20:32:34.233807 custom scheduler High+CPU+utilization+detected%3A+50.99999999999909%25.+Pausing+jobs.
2026-05-10T20:32:34.273502 pause streamcluster
2026-05-10T20:32:34.322310 pause vips
Memcached max thread CPU utilization: 56.00000000000023%
Memcached max thread CPU utilization: 52.000000000003865%
Memcached max thread CPU utilization: 55.00000000000114%
Memcached max thread CPU utilization: 53.000000000002956%
Memcached max thread CPU utilization: 50.000000000005684%
Memcached max thread CPU utilization: 48.999999999995225%
Memcached max thread CPU utilization: 50.0%
Memcached max thread CPU utilization: 49.00000000000091%
Memcached max thread CPU utilization: 50.0%
Memcached max thread CPU utilization: 46.00000000000364%
Memcached max thread CPU utilization: 45.999999999997954%
Memcached max thread CPU utilization: 46.00000000000364%
Memcached max thread CPU utilization: 46.00000000000364%
Memcached max thread CPU utilization: 40.99999999999682%
2026-05-10T20:32:50.084755 unpause streamcluster
2026-05-10T20:32:50.107980 unpause vips
Memcached max thread CPU utilization: 25.99999999999909%
Memcached max thread CPU utilization: 23.000000000007503%
Memcached max thread CPU utilization: 22.999999999996135%
Memcached max thread CPU utilization: 23.000000000007503%
Memcached max thread CPU utilization: 16.0000000000025%
Memcached max thread CPU utilization: 11.000000000001364%
Memcached max thread CPU utilization: 11.000000000001364%
Memcached max thread CPU utilization: 11.99999999999477%
Memcached max thread CPU utilization: 11.000000000007049%
Memcached max thread CPU utilization: 19.99999999999318%
Memcached max thread CPU utilization: 21.999999999997044%
Memcached max thread CPU utilization: 22.00000000000273%
Memcached max thread CPU utilization: 22.00000000000273%
2026-05-10T20:33:03.669313 end vips
Memcached max thread CPU utilization: 42.00000000000159%
Memcached max thread CPU utilization: 44.99999999999886%
Memcached max thread CPU utilization: 44.00000000000546%
Memcached max thread CPU utilization: 44.00000000000546%
Memcached max thread CPU utilization: 43.00000000000068%
Memcached max thread CPU utilization: 30.000000000001137%
Memcached max thread CPU utilization: 28.999999999996362%
Memcached max thread CPU utilization: 30.000000000001137%
Memcached max thread CPU utilization: 29.999999999995453%
Memcached max thread CPU utilization: 30.00000000000682%
Memcached max thread CPU utilization: 28.999999999996362%
Memcached max thread CPU utilization: 29.00000000000773%
Memcached max thread CPU utilization: 29.999999999995453%
Memcached max thread CPU utilization: 30.000000000001137%
Memcached max thread CPU utilization: 32.99999999999841%
Memcached max thread CPU utilization: 36.000000000001364%
Memcached max thread CPU utilization: 36.000000000001364%
Memcached max thread CPU utilization: 35.000000000002274%
Memcached max thread CPU utilization: 36.000000000001364%
Memcached max thread CPU utilization: 16.999999999995907%
Memcached max thread CPU utilization: 15.000000000009095%
Memcached max thread CPU utilization: 14.999999999997726%
Memcached max thread CPU utilization: 13.999999999998636%
Memcached max thread CPU utilization: 16.999999999995907%
Memcached max thread CPU utilization: 29.00000000000773%
Memcached max thread CPU utilization: 30.00000000000682%
Memcached max thread CPU utilization: 31.00000000000591%
Memcached max thread CPU utilization: 30.999999999994543%
Memcached max thread CPU utilization: 23.00000000000182%
Memcached max thread CPU utilization: 12.000000000000455%
Memcached max thread CPU utilization: 11.000000000001364%
Memcached max thread CPU utilization: 11.000000000001364%
Memcached max thread CPU utilization: 11.000000000001364%
Memcached max thread CPU utilization: 28.999999999996362%
Memcached max thread CPU utilization: 40.000000000009095%
Memcached max thread CPU utilization: 40.000000000009095%
Memcached max thread CPU utilization: 40.99999999999682%
Memcached max thread CPU utilization: 40.99999999999682%
Memcached max thread CPU utilization: 30.00000000000682%
Memcached max thread CPU utilization: 29.00000000000773%
Memcached max thread CPU utilization: 29.999999999995453%
Memcached max thread CPU utilization: 29.00000000000773%
Memcached max thread CPU utilization: 27.99999999999727%
Memcached max thread CPU utilization: 23.000000000013188%
Memcached max thread CPU utilization: 23.99999999998954%
Memcached max thread CPU utilization: 23.00000000000182%
Memcached max thread CPU utilization: 24.000000000012278%
Memcached max thread CPU utilization: 26.99999999999818%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 32.999999999992724%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 32.999999999992724%
Memcached max thread CPU utilization: 12.999999999988177%
Memcached max thread CPU utilization: 11.000000000012733%
Memcached max thread CPU utilization: 11.000000000012733%
Memcached max thread CPU utilization: 10.000000000002274%
Memcached max thread CPU utilization: 11.000000000001364%
Memcached max thread CPU utilization: 13.000000000010914%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 19.99999999999318%
Memcached max thread CPU utilization: 37.999999999999545%
Memcached max thread CPU utilization: 37.999999999999545%
Memcached max thread CPU utilization: 37.999999999999545%
Memcached max thread CPU utilization: 39.000000000010004%
Memcached max thread CPU utilization: 25.0%
Memcached max thread CPU utilization: 13.999999999998636%
Memcached max thread CPU utilization: 13.999999999998636%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 13.999999999998636%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 13.999999999998636%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 12.000000000000455%
Memcached max thread CPU utilization: 14.000000000010004%
Memcached max thread CPU utilization: 14.999999999997726%
Memcached max thread CPU utilization: 14.999999999997726%
Memcached max thread CPU utilization: 14.999999999997726%
Memcached max thread CPU utilization: 21.000000000003638%
Memcached max thread CPU utilization: 50.99999999999909%
2026-05-10T20:34:35.086823 custom scheduler High+CPU+utilization+detected%3A+50.99999999999909%25.+Pausing+jobs.
2026-05-10T20:34:35.121144 pause streamcluster
Memcached max thread CPU utilization: 53.99999999999636%
Memcached max thread CPU utilization: 57.000000000005%
Memcached max thread CPU utilization: 53.00000000000864%
Memcached max thread CPU utilization: 41.000000000008185%
2026-05-10T20:34:40.453152 unpause streamcluster
Memcached max thread CPU utilization: 35.00000000001364%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 35.000000000002274%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 29.00000000000773%
Memcached max thread CPU utilization: 28.999999999996362%
Memcached max thread CPU utilization: 30.00000000000682%
Memcached max thread CPU utilization: 31.00000000000591%
Memcached max thread CPU utilization: 28.00000000000864%
Memcached max thread CPU utilization: 24.00000000000091%
Memcached max thread CPU utilization: 25.0%
Memcached max thread CPU utilization: 23.00000000000182%
Memcached max thread CPU utilization: 23.00000000000182%
Memcached max thread CPU utilization: 19.000000000005457%
Memcached max thread CPU utilization: 10.999999999989996%
Memcached max thread CPU utilization: 11.000000000001364%
Memcached max thread CPU utilization: 11.000000000001364%
Memcached max thread CPU utilization: 10.000000000002274%
Memcached max thread CPU utilization: 9.000000000003183%
Memcached max thread CPU utilization: 5.999999999994543%
Memcached max thread CPU utilization: 6.000000000005912%
Memcached max thread CPU utilization: 6.000000000005912%
Memcached max thread CPU utilization: 6.000000000005912%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 47.00000000000273%
Memcached max thread CPU utilization: 49.00000000000091%
Memcached max thread CPU utilization: 49.00000000000091%
Memcached max thread CPU utilization: 48.00000000000182%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 13.000000000010914%
Memcached max thread CPU utilization: 13.000000000010914%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 18.000000000006366%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 36.000000000001364%
Memcached max thread CPU utilization: 37.999999999999545%
Memcached max thread CPU utilization: 44.99999999999318%
Memcached max thread CPU utilization: 44.00000000000546%
Memcached max thread CPU utilization: 44.00000000000546%
Memcached max thread CPU utilization: 43.99999999999409%
Memcached max thread CPU utilization: 17.000000000007276%
Memcached max thread CPU utilization: 10.999999999989996%
Memcached max thread CPU utilization: 11.000000000001364%
Memcached max thread CPU utilization: 11.000000000012733%
Memcached max thread CPU utilization: 11.000000000001364%
Memcached max thread CPU utilization: 20.000000000004547%
Memcached max thread CPU utilization: 21.000000000003638%
Memcached max thread CPU utilization: 20.99999999999227%
Memcached max thread CPU utilization: 20.000000000004547%
Memcached max thread CPU utilization: 24.00000000000091%
Memcached max thread CPU utilization: 35.000000000002274%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 35.000000000002274%
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 39.999999999997726%
Memcached max thread CPU utilization: 41.000000000008185%
Memcached max thread CPU utilization: 42.000000000007276%
Memcached max thread CPU utilization: 26.99999999999818%
Memcached max thread CPU utilization: 23.000000000013188%
Memcached max thread CPU utilization: 23.000000000013188%
Memcached max thread CPU utilization: 23.99999999998954%
Memcached max thread CPU utilization: 23.00000000000182%
Memcached max thread CPU utilization: 43.00000000000637%
Memcached max thread CPU utilization: 43.00000000000637%
Memcached max thread CPU utilization: 42.000000000007276%
Memcached max thread CPU utilization: 42.000000000007276%
Memcached max thread CPU utilization: 38.999999999998636%
Memcached max thread CPU utilization: 25.99999999999909%
Memcached max thread CPU utilization: 25.99999999999909%
Memcached max thread CPU utilization: 26.00000000001046%
Memcached max thread CPU utilization: 26.999999999986812%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 36.000000000001364%
Memcached max thread CPU utilization: 36.999999999989086%
Memcached max thread CPU utilization: 36.00000000001273%
Memcached max thread CPU utilization: 33.999999999991815%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 34.999999999990905%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 33.999999999991815%
Memcached max thread CPU utilization: 40.000000000009095%
Memcached max thread CPU utilization: 51.99999999999818%
2026-05-10T20:36:15.265263 custom scheduler High+CPU+utilization+detected%3A+51.99999999999818%25.+Pausing+jobs.
2026-05-10T20:36:15.303604 pause streamcluster
Memcached max thread CPU utilization: 54.00000000000773%
Memcached max thread CPU utilization: 54.00000000000773%
Memcached max thread CPU utilization: 55.00000000000682%
Memcached max thread CPU utilization: 47.00000000000273%
Memcached max thread CPU utilization: 45.00000000000455%
Memcached max thread CPU utilization: 43.99999999999409%
Memcached max thread CPU utilization: 43.00000000000637%
Memcached max thread CPU utilization: 42.999999999995%
2026-05-10T20:36:24.759041 unpause streamcluster
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 10.000000000002274%
Memcached max thread CPU utilization: 9.000000000003183%
Memcached max thread CPU utilization: 9.000000000003183%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 42.000000000007276%
Memcached max thread CPU utilization: 40.99999999999682%
Memcached max thread CPU utilization: 38.999999999998636%
Memcached max thread CPU utilization: 39.000000000010004%
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 32.999999999992724%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 33.00000000000409%
Memcached max thread CPU utilization: 25.99999999999909%
Memcached max thread CPU utilization: 22.00000000000273%
Memcached max thread CPU utilization: 22.00000000000273%
Memcached max thread CPU utilization: 24.000000000012278%
Memcached max thread CPU utilization: 24.99999999998863%
Memcached max thread CPU utilization: 28.999999999996362%
Memcached max thread CPU utilization: 27.99999999999727%
Memcached max thread CPU utilization: 29.999999999995453%
Memcached max thread CPU utilization: 29.999999999995453%
Memcached max thread CPU utilization: 30.00000000000682%
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 37.999999999999545%
Memcached max thread CPU utilization: 24.00000000000091%
Memcached max thread CPU utilization: 9.000000000003183%
Memcached max thread CPU utilization: 10.000000000002274%
Memcached max thread CPU utilization: 10.000000000002274%
Memcached max thread CPU utilization: 10.000000000002274%
Memcached max thread CPU utilization: 20.000000000004547%
Memcached max thread CPU utilization: 25.99999999999909%
Memcached max thread CPU utilization: 25.00000000001137%
Memcached max thread CPU utilization: 25.99999999999909%
Memcached max thread CPU utilization: 25.0%
Memcached max thread CPU utilization: 46.00000000000364%
Memcached max thread CPU utilization: 49.00000000000091%
Memcached max thread CPU utilization: 48.00000000000182%
Memcached max thread CPU utilization: 48.00000000000182%
Memcached max thread CPU utilization: 45.00000000000455%
Memcached max thread CPU utilization: 12.999999999999545%
2026-05-10T20:37:10.081878 end streamcluster
2026-05-10T20:37:11.082889 end scheduler
